"date","wdw_ticket_season","wdwseason","wdwmaxtemp","wdwmintemp","wdwmeantemp","mkopen","mkclose","mkhours","epopen","epclose","ephours","hsopen","hsclose","hshours","akopen","akclose","akhours"
2018-07-09,"regular","SUMMER BREAK",87.62,74.4,81.01,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-10,"regular","SUMMER BREAK",89.89,74.02,81.96,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-11,"regular","SUMMER BREAK",92.09,76.04,84.07,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-12,"regular","SUMMER BREAK",93.13,73.61,83.37,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-13,"regular","SUMMER BREAK",91.46,75.46,83.46,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-14,"regular","SUMMER BREAK",91.89,74.03,82.96,28800,79200,14,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-15,"regular","SUMMER BREAK",91.55,75.19,83.37,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-16,"regular","SUMMER BREAK",90.74,76,83.37,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-17,"regular","SUMMER BREAK",91.34,73.82,82.58,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-18,"regular","SUMMER BREAK",86.77,73.87,80.32,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-19,"regular","SUMMER BREAK",88.46,76.98,82.72,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-20,"regular","SUMMER BREAK",83.11,76.35,79.73,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-21,"regular","SUMMER BREAK",87.77,76.57,82.17,28800,79200,14,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-22,"regular","SUMMER BREAK",92.53,71.78,82.16,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-23,"regular","SUMMER BREAK",88.41,70.26,79.34,28800,82800,15,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-24,"regular","SUMMER BREAK",87.39,74.19,80.79,28800,82800,15,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-25,"regular","SUMMER BREAK",87.72,72.63,80.18,28800,82800,15,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-26,"regular","SUMMER BREAK",87.48,76.43,81.96,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-27,"regular","SUMMER BREAK",90.21,75.7,82.96,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-28,"regular","SUMMER BREAK",91.31,74.15,82.73,28800,79200,14,32400,75600,12,28800,81000,14.5,32400,81000,13.5
2018-07-29,"regular","SUMMER BREAK",90.08,74.52,82.3,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-30,"regular","SUMMER BREAK",85.95,73.62,79.79,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-07-31,"regular","SUMMER BREAK",88.4,73.51,80.96,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-08-01,"regular","SUMMER BREAK",89.61,74.28,81.95,28800,82800,15,32400,75600,12,28800,81000,14.5,32400,75600,12
2018-08-02,"regular","SUMMER BREAK",91.84,74.86,83.35,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-08-03,"regular","SUMMER BREAK",90.55,74.32,82.44,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-08-04,"regular","SUMMER BREAK",90.87,75.47,83.17,28800,79200,14,32400,75600,12,28800,81000,14.5,32400,79200,13
2018-08-05,"regular","SUMMER BREAK",91.13,76.17,83.65,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-06,"regular","SUMMER BREAK",88.84,74.83,81.84,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,75600,12
2018-08-07,"regular","SUMMER BREAK",92.44,75.62,84.03,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-08,"regular","SUMMER BREAK",92.66,74.87,83.77,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,75600,12
2018-08-09,"regular","SUMMER BREAK",92.61,73.92,83.27,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-10,"regular","SUMMER BREAK",87.51,74.31,80.91,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-11,"regular","SUMMER BREAK",85.27,76.06,80.66,28800,79200,14,32400,75600,12,28800,81000,14.5,28800,77400,13.5
2018-08-12,"regular","SUMMER BREAK",90.39,74.89,82.64,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-13,"regular","SUMMER BREAK",90.51,75.23,82.87,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,73800,11.5
2018-08-14,"regular","SUMMER BREAK",90.46,73.14,81.8,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-15,"regular","SUMMER BREAK",90.1,73.81,81.96,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-16,"regular","SUMMER BREAK",92.98,74.82,83.9,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-17,"regular","SUMMER BREAK",91.85,75.88,83.87,28800,64800,10,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-18,"regular","SUMMER BREAK",93.35,75.31,84.33,28800,86400,16,32400,75600,12,28800,81000,14.5,28800,77400,13.5
2018-08-19,"regular","SUMMER BREAK",92.85,73.38,83.12,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-20,"regular","SUMMER BREAK",90.97,72.97,81.97,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-21,"regular","SEPTEMBER LOW",91.49,74.67,83.08,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-22,"regular","SEPTEMBER LOW",87.6,75.21,81.41,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-23,"regular","SEPTEMBER LOW",89.69,75.01,82.35,32400,79200,13,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-24,"regular","SEPTEMBER LOW",88.78,75.25,82.02,32400,64800,9,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-25,"regular","SEPTEMBER LOW",90.11,74.89,82.5,32400,82800,14,32400,75600,12,28800,81000,14.5,32400,77400,12.5
2018-08-26,"regular","SEPTEMBER LOW",90.69,73.86,82.28,32400,79200,13,32400,75600,12,32400,79200,13,32400,73800,11.5
2018-08-27,"value","SEPTEMBER LOW",90.35,76.45,83.4,32400,79200,13,32400,75600,12,32400,75600,12,32400,73800,11.5
2018-08-28,"value","SEPTEMBER LOW",89.41,73.38,81.4,32400,64800,9,32400,75600,12,32400,75600,12,32400,73800,11.5
2018-08-29,"value","SEPTEMBER LOW",86.42,71.86,79.14,32400,75600,12,32400,75600,12,32400,75600,12,32400,73800,11.5
2018-08-30,"value","SEPTEMBER LOW",84.76,72.65,78.71,32400,75600,12,32400,75600,12,32400,75600,12,32400,73800,11.5
2018-08-31,"value","SEPTEMBER LOW",90.35,74.63,82.49,32400,64800,9,32400,79200,13,32400,75600,12,32400,73800,11.5
2018-09-01,"regular","SEPTEMBER LOW",89.54,76.19,82.87,28800,86400,16,32400,79200,13,32400,75600,12,32400,73800,11.5
2018-09-02,"regular","SEPTEMBER LOW",88.27,75.17,81.72,32400,82800,14,32400,75600,12,32400,75600,12,28800,79200,14
2018-09-03,"regular","SEPTEMBER LOW",85.53,74.91,80.22,32400,64800,9,32400,75600,12,32400,73800,11.5,32400,75600,12
2018-09-04,"value","SEPTEMBER LOW",89.19,75.84,82.52,32400,75600,12,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-05,"value","SEPTEMBER LOW",90.08,76.77,83.43,32400,75600,12,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-06,"value","SEPTEMBER LOW",87.49,76.84,82.17,32400,75600,12,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-07,"regular","SEPTEMBER LOW",85.93,74.9,80.42,32400,64800,9,32400,79200,13,32400,73800,11.5,32400,73800,11.5
2018-09-08,"regular","SEPTEMBER LOW",87.08,73.93,80.51,32400,82800,14,32400,79200,13,32400,73800,11.5,32400,73800,11.5
2018-09-09,"regular","SEPTEMBER LOW",89.16,73.45,81.31,32400,64800,9,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-10,"value","SEPTEMBER LOW",89.76,74.06,81.91,32400,75600,12,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-11,"value","SEPTEMBER LOW",90.33,75.06,82.7,32400,64800,9,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-12,"value","SEPTEMBER LOW",90.07,76.24,83.16,32400,75600,12,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-13,"value","SEPTEMBER LOW",90.84,76.17,83.51,32400,75600,12,32400,75600,12,32400,73800,11.5,32400,73800,11.5
2018-09-14,"regular","SEPTEMBER LOW",93.01,75.22,84.12,32400,64800,9,32400,79200,13,32400,73800,11.5,32400,73800,11.5
2018-09-15,"regular","SEPTEMBER LOW",91.43,78.23,84.83,32400,79200,13,32400,79200,13,32400,75600,12,32400,73800,11.5
2018-09-16,"regular","SEPTEMBER LOW",92.97,77.39,85.18,32400,64800,9,32400,75600,12,32400,75600,12,32400,75600,12
2018-09-17,"value","SEPTEMBER LOW",92.79,76.63,84.71,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-18,"value","FALL",92.75,76.96,84.85,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-19,"value","FALL",92.04,76.12,84.08,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-20,"value","FALL",91.99,74.98,83.49,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-21,"regular","FALL",85.89,75.92,80.91,32400,64800,9,32400,79200,13,32400,73800,11.5,32400,72000,11
2018-09-22,"regular","FALL",89.18,74.71,81.95,32400,82800,14,32400,79200,13,32400,73800,11.5,32400,77400,12.5
2018-09-23,"regular","FALL",88.05,74.39,81.22,32400,64800,9,32400,75600,12,32400,73800,11.5,32400,72000,11
2018-09-24,"value","FALL",90.13,73.6,81.87,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-25,"value","FALL",90.81,75.04,82.93,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-26,"value","FALL",92.31,75.46,83.89,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-27,"value","FALL",92.96,75.25,84.1,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
2018-09-28,"regular","FALL",92.26,77.4,84.83,32400,64800,9,32400,79200,13,32400,72000,11,32400,72000,11
2018-09-29,"regular","FALL",91.68,75.49,83.59,28800,86400,16,32400,79200,13,32400,75600,12,32400,73800,11.5
2018-09-30,"regular","FALL",90.79,75.12,82.96,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-01,"value","FALL",87.99,75.34,81.66,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-02,"value","FALL",86.27,75.67,80.97,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-03,"value","FALL",88.1,71.89,80,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-04,"value","FALL",86.79,73.11,79.95,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-05,"regular","FALL",89.1,72.71,80.91,32400,64800,9,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-06,"peak","COLUMBUS DAY",88.65,72.48,80.57,32400,82800,14,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-07,"regular","COLUMBUS DAY",88.37,73.93,81.15,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-08,"regular","COLUMBUS DAY",86.17,74.2,80.19,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-09,"regular","COLUMBUS DAY",89.27,74.55,81.91,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-10,"regular","FALL",87.54,78.64,83.09,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-11,"regular","FALL",88.42,78.68,83.55,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-12,"regular","FALL",88.42,73.67,81.05,32400,64800,9,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-13,"peak","FALL",86.48,68.86,77.67,32400,82800,14,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-14,"regular","FALL",89.99,69.76,79.88,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-15,"regular","FALL",90.58,74.29,82.44,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-16,"regular","FALL",91.48,73.83,82.66,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-17,"regular","FALL",91.47,74.05,82.76,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-18,"regular","FALL",90.17,72.07,81.12,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-19,"regular","FALL",85.69,73.94,79.82,32400,64800,9,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-20,"peak","FALL",88.8,71.68,80.24,32400,82800,14,32400,79200,13,32400,72000,11,32400,75600,12
2018-10-21,"regular","FALL",79.73,67.38,73.56,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-22,"regular","FALL",82.67,63.56,73.12,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-23,"regular","FALL",83.49,65.52,74.51,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-24,"regular","FALL",83.32,69.69,76.51,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-25,"regular","FALL",81.52,67.97,74.75,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-26,"regular","FALL",84.74,70.21,77.48,32400,64800,9,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-27,"peak","FALL",73.57,64.37,68.97,32400,79200,13,32400,79200,13,32400,72000,11,32400,72000,11
2018-10-28,"regular","HALLOWEEN",74.32,56.09,65.21,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-29,"value","HALLOWEEN",83.08,53.96,68.52,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-30,"value","HALLOWEEN",83.22,59.21,71.22,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-10-31,"value","HALLOWEEN",82.9,61.55,72.23,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-01,"value","HALLOWEEN",83.84,62.15,73,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-02,"regular","HALLOWEEN",83.75,67.47,75.61,32400,79200,13,32400,79200,13,32400,72000,11,32400,72000,11
2018-11-03,"peak","JERSEY WEEK",72.63,56.94,64.79,32400,79200,13,32400,79200,13,32400,72000,11,32400,72000,11
2018-11-04,"regular","JERSEY WEEK",82.38,62.26,72.32,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-05,"regular","JERSEY WEEK",83.92,70.73,77.33,32400,59400,7.5,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-06,"regular","JERSEY WEEK",86,71.04,78.52,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-07,"regular","JERSEY WEEK",86.68,69.64,78.16,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-08,"regular","JERSEY WEEK",87.1,70.57,78.84,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-09,"regular","JERSEY WEEK",86.58,70.65,78.62,32400,64800,9,32400,79200,13,32400,72000,11,32400,72000,11
2018-11-10,"peak","JERSEY WEEK",81.22,68.13,74.68,32400,82800,14,32400,79200,13,32400,72000,11,32400,72000,11
2018-11-11,"regular","JERSEY WEEK",83.39,63.18,73.29,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-12,"value","JERSEY WEEK",84.01,69.19,76.6,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-13,"value","FALL",87.31,70.43,78.87,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-14,"value","FALL",85.28,71.13,78.21,32400,79200,13,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-15,"value","FALL",75.03,55.63,65.33,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-16,"regular","THANKSGIVING",64.47,46.09,55.28,32400,64800,9,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-17,"peak","THANKSGIVING",74.83,48.66,61.75,32400,82800,14,32400,75600,12,32400,72000,11,32400,72000,11
2018-11-18,"peak","THANKSGIVING",79.43,60.43,69.93,32400,82800,14,32400,75600,12,32400,75600,12,28800,75600,13
2018-11-19,"peak","THANKSGIVING",79.93,64.64,72.29,32400,82800,14,32400,75600,12,32400,75600,12,28800,75600,13
2018-11-20,"peak","THANKSGIVING",77.35,62.73,70.04,32400,82800,14,32400,75600,12,32400,75600,12,28800,75600,13
2018-11-21,"peak","THANKSGIVING",74.47,57.97,66.22,32400,82800,14,32400,75600,12,32400,75600,12,28800,75600,13
2018-11-22,"peak","THANKSGIVING",72.39,55.49,63.94,32400,82800,14,32400,77400,12.5,32400,75600,12,28800,75600,13
2018-11-23,"peak","THANKSGIVING",80.07,62.48,71.27,32400,82800,14,32400,77400,12.5,32400,75600,12,28800,75600,13
2018-11-24,"peak","THANKSGIVING",83.04,64.51,73.78,32400,82800,14,32400,77400,12.5,32400,75600,12,28800,75600,13
2018-11-25,"regular","THANKSGIVING",78.69,63.12,70.91,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-11-26,"value","THANKSGIVING",83.86,62.39,73.13,32400,79200,13,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-11-27,"value","THANKSGIVING",63.14,47.95,55.55,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-11-28,"value","FALL",56.31,38.64,47.48,32400,79200,13,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-11-29,"value","FALL",60.99,44.04,52.52,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-11-30,"regular","FALL",76.21,48.66,62.43,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-01,"peak","WINTER",80.92,64.4,72.66,32400,82800,14,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-02,"regular","WINTER",86.01,69.9,77.96,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-03,"regular","WINTER",84.39,69.64,77.02,32400,79200,13,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-04,"regular","WINTER",72.86,61.21,67.04,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-05,"regular","WINTER",61.63,46.36,54,32400,79200,13,32400,77400,12.5,32400,72000,11,32400,68400,10
2018-12-06,"regular","WINTER",68.85,43.57,56.21,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-07,"regular","WINTER",74.09,51.31,62.7,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-08,"peak","WINTER",78.45,57.29,67.87,32400,86400,15,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-09,"regular","WINTER",71.6,63.18,67.39,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-10,"regular","WINTER",61.8,45.14,53.47,32400,79200,13,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-11,"regular","WINTER",55.62,43.21,49.42,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-12,"regular","WINTER",65.59,40.37,52.98,32400,79200,13,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-13,"regular","WINTER",73.72,54.91,64.32,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-14,"regular","WINTER",74.25,65.86,70.06,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-15,"peak","WINTER",70.06,60.7,65.38,28800,86400,16,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-16,"regular","WINTER",68.13,54.2,61.17,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-17,"regular","WINTER",65.44,49.77,57.61,32400,82800,14,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-18,"regular","CHRISTMAS",70.2,47.55,58.88,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-19,"regular","CHRISTMAS",72.43,50.33,61.38,32400,82800,14,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-20,"peak","CHRISTMAS",66.82,61.95,64.38,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-21,"peak","CHRISTMAS",63.54,53.11,58.33,32400,64800,9,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-22,"peak","CHRISTMAS",62.06,46.2,54.13,28800,86400,16,32400,77400,12.5,32400,72000,11,32400,72000,11
2018-12-23,"peak","CHRISTMAS",65.54,40.97,53.26,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-24,"peak","CHRISTMAS",69.23,45.61,57.42,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-25,"peak","CHRISTMAS",72.46,51.47,61.97,25200,86400,17,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-26,"peak","CHRISTMAS",75.07,55.59,65.33,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-27,"peak","CHRISTMAS PEAK",78.13,61.49,69.81,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-28,"peak","CHRISTMAS PEAK",82.37,69.06,75.72,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-29,"peak","CHRISTMAS PEAK",80.76,68.64,74.7,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,79200,14
2018-12-30,"peak","CHRISTMAS PEAK",82.49,68.91,75.7,28800,86400,16,32400,81000,13.5,32400,75600,12,28800,82800,15
2018-12-31,"peak","CHRISTMAS PEAK",81.72,65.58,73.65,28800,90000,17,28800,90000,17,32400,86400,15,28800,75600,13
2019-01-01,"peak","CHRISTMAS PEAK",82.33,63.04,72.69,32400,82800,14,32400,75600,12,32400,72000,11,28800,75600,13
2019-01-02,"peak","CHRISTMAS",81.15,63.26,72.21,32400,82800,14,32400,75600,12,32400,72000,11,28800,75600,13
2019-01-03,"peak","CHRISTMAS",81.81,64.2,73.01,32400,82800,14,32400,75600,12,32400,72000,11,28800,75600,13
2019-01-04,"peak","CHRISTMAS",82.39,64.22,73.31,32400,82800,14,32400,75600,12,32400,72000,11,28800,75600,13
2019-01-05,"peak","CHRISTMAS",68.11,52.13,60.12,32400,82800,14,32400,75600,12,32400,72000,11,28800,72000,12
2019-01-06,"regular","CHRISTMAS",70.22,48.97,59.6,32400,75600,12,32400,75600,12,32400,72000,11,32400,72000,11
